# simbad_id 	ra 		dec
TWA 27	181.8894481353499	-39.54833795144
2MASS J03590986+2009361	59.79107807288	20.16003638301
2MASS J16241436+0029158	246.059863	0.487727
DENIS J004135.3-562112	10.39744264532	-56.35357562837
[PS78] 191	20.71223174261	-24.66408073843
2MASS J08503593+1057156	132.649725	10.954338
2MASS J11011926-7732383	165.330275	-77.543975
TWA 42	169.885597	-11.629638
NAME T Cha B	178.77012388834	-79.3197360882
2MASS J14504216-7841413	222.6758452461859	-78.6947776422939
PM J15597+4403	239.94711082479	44.06658607528
[SLS2012] PYC J22502+2325	342.56307891112	23.42618200812
* 51 Eri	69.40055253787	-2.47354881285
V* AB Aur	73.94102455509	30.55119224362
V* AB Dor C	82.18679	-65.44858
HD 44627	94.80380435413	-58.05431313728
V* AF Lep	81.76984720067	-11.9009627784
BD+60 1417	190.88863432025	60.01463978219
CD-35 2722	92.3300338228	-35.82529604851
CFBDS J145829+101343	224.622503	10.228253
CFBDS J214947-040308	327.44667	-4.05247
CHXR 73	166.61985055904	-77.62587226417
L 34-26	117.30282628863	-76.70186536341
UCAC4 374-046899	123.328484278385	-15.3776624985344
V* CT Cha	166.03791219035	-76.45536938324
SDSS J014611.18-050848.8	26.546584	-5.146898
DENIS J082303.1-491201	125.76311246502	-49.20034874484
V* DH Tau	67.42313556393	26.54947959989
V* FU Tau	65.89746340108	25.05076264505
G 196-3	151.08942808781	50.38705178766
G 204-39	269.4623585891587	46.5886465766792
HD 42581	92.6442288992363	-21.8646267647017
* e Vir	199.19381191438	9.4241555943461
HD 131977	224.366669966155	-21.4154797959194
HD 131976	224.36055542	-21.41154939
GJ 570 D	224.312344	-21.363264
HD 182488	290.8917215349	33.22196622942
V* GQ Lup	237.3004390857699	-35.65140503883
CD-52 381	28.06094045453	-52.32588462464
GSC 06214-00210	245.477782048	-20.71920571986
V* GU Psc	18.14605149797	17.0654366437
HD 106906	184.4716312933099	-55.9755258409
HD 1160	3.98875814574	4.2511138732
HD 118865	204.89302353517	1.08836743443
HD 126053	215.8136865607645	1.2415670193589
NAME HD 130948BC	222.56667	23.91161
HD 169142	276.12408328811	-29.78036872238
HD 19467	46.82739604765	-13.76178277282
HD 203030	319.74258154051	26.23054470251
HD 206893	326.34127188872	-12.78335022351
HD 284149	61.66165881556	20.30309774669
HD 33632	78.32269903869	37.33731132555
* 54 Psc	9.8408558033525	21.2504758054778
* n Pup A	113.57757357237	-23.47366465636
HD 95086	164.26258988328	-68.66734700448
HD 97334	168.13479293315	35.81408027173
HD 984	3.54272013676	-7.19911463468
Cl Melotte 22 1348	56.825252495	24.39076770231
HD 28736	68.02003578571	5.4100411573
HD 43976	93.9119823834	-57.70155178077
HD 65486	119.5182096579721	-25.6266286777031
* 78 Psc	17.00559848239	32.01212940206
HD 113414	195.91254122539	-16.33657514983
HD 115470	199.5212677531	-44.05538333839
HD 116434	201.15040723346	-51.5044568644
HD 133803	226.81223565835	-29.50448124142
HD 133803	226.81223565835	-29.50448124142
HD 135778	229.48379601904	-30.47817287924
HD 136164	230.0558043619999	-34.92543726585
HD 142250	238.62545393546	-27.33863497292
HD 143567	240.48106137318	-21.98038858358
HD 144844	242.18216786059	-23.68541207257
HD 145689	244.27254427823	-67.94128417289
HD 145689	244.27254427823	-67.94128417289
HD 149274	248.80766369424	-35.72464600312
* b03 Cyg	303.6334681420099	36.80630580809
V* HN Peg	326.13054144214	14.7719398035
HD 50571	102.504229692	-60.24914479466
HD 76346	133.26574583853	-56.64948542658
* eta Tel	290.71335865609	-54.42392933816
* 15 Sge	301.0259198680087	17.0701879323336
HD 218396	346.86964883731	21.13425299097
[GY92] 350	246.9428849747299	-24.52812309927
IRAS F04366+2555	69.93700593165	26.03130730039
IRAS 04370+2559	70.0333522629	26.09039835695
2MASS J13243553+6358281	201.148073	63.974487
UCAC4 454-001694	20.49939622115	0.75122555071
* L02 Pup	108.3846605984317	-44.6397088588789
LP 732-94	170.4548786050154	-13.2190816132181
G 48-43	147.7066336076967	1.303785691785
EM* LkCa 15	69.82412984284	22.35094169194
LP 261-75	147.76906488155	35.96929494728
NAME Luhman 16	162.328814	-53.319466
CFHTWIR-Oph 98	246.934277	-23.98115
CD-40 8434	212.04231062531	-41.3979370253
PHL 5038	335.12790186068	-0.68540945904
V* PZ Tel	283.27447294041	-50.18052706588
COUP 540	83.80547522505	-5.39806183781
ROXs 12	246.61683194794	-25.44658818892
ROXs 42B	247.81257635834	-24.54547640136
Ross 19	34.762538260915	35.3551668157806
BD+13 2618	195.1939861930854	12.3757436749731
2MASS J05383888-0228016	84.66204220286	-2.46714406982
2MASSI J0415195-093506	63.831432	-9.585187
2MASS J10521350+4422559	163.056271	44.382198
2MASS J11101001+0116130	167.541711	1.270302
SDSS J222551.65+001637.7	336.46519643556	0.27714187399
EM* SR 12	246.8312728288454	-24.6945596745847
CD-33 7795	172.9802537347	-34.6075566367
TYC 8998-760-1	201.30052621045	-64.93908027213
2MASS J15562491-2541202	239.10380737969	-25.68895086166
2MASS J16212953-2529431	245.37311466528	-25.49531577328
[PGZ2001] J161031.9-191305	242.6331307312299	-19.21835581707
[PBB2002] USco J161248.9-180052	243.20389120061	-18.01458097379
UScoCTIO 108	241.47530617057	-18.31232675505
CD-42 11721	254.77817888424	-42.70233450784
SIPS J1256-1257	194.0088904360588	-12.9560900852814
WISE J033605.05-014350.4	54.021051	-1.73069
L 97-3 B	121.811146	-66.313522
WISE J121756.90+162640.8	184.487117	16.444677
WISE J171104.60+350036.8	257.769178	35.010224
SIPS J2150-7520	327.5657197230446	-75.343534652472
NAME Scholz's star	110.013557	-8.780529
2MASS J13550323-8258375	208.76349	-82.977089
Wolf 940	326.6684286992517	-0.1732698617069
ASAS J112755-6625.9	171.9806443223318	-66.4345832109113
2MASS J04194657+2712552	64.944061	27.215336
* b Cen	220.4899606045825	-37.7934945001278
* bet Cir	229.3785423196	-58.8012048108
* bet Pic	86.8211987087	-51.0665114264
* kap And	355.1021151333	44.3339323875
* mu.02 Sco	253.0839388325	-38.0175349553
* zet Del	308.8272341883328	14.674214985013
